iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[bps],bps/user
1082,,,2076192,4.998814371,35000000,-0.362741802,0,455977613.5,219.6220838
1083,,,2076192,4.998813974,35000000,-0.365327187,0,455990556.9,219.628318
1084,,,2076192,4.998813546,35000000,-0.365975226,0,456023801.3,219.6443303
1085,,,2076192,4.998813187,35000000,-0.353947673,0,457860266.1,220.5288654
1086,,,2076192,4.998812744,35000000,-0.358866826,0,457926119.6,220.5605838
1087,,,2076192,4.99881244,35000000,-0.360977889,0,458007238.3,220.5996547
1088,,,2076192,4.998812355,35000000,-0.349932774,0,458102631.7,220.645601
1089,,,2076192,4.998812341,35000000,-0.339851158,0,458211415.4,220.6979968
1090,,,2076192,4.998812418,35000000,-0.34101284,0,459344867.7,221.2439253
1091,,,2076192,4.99881268,35000000,-0.344186048,0,459478908.2,221.308486
1092,,,2076192,4.998812932,35000000,-0.332109192,0,459623272.2,221.3780191
1093,,,2076192,4.998818119,35000000,-0.326626126,0,460970684.4,222.0270015
1094,,,2076192,4.998857976,35000000,-0.326205856,0,461132713.6,222.1050431
1095,,,2076192,4.998872126,35000000,-0.326310391,0,461300881.8,222.1860415
1096,,,2076192,4.998876758,35000000,-0.31991898,0,460274401.6,221.6916362
1097,,,2076192,4.998878194,35000000,-0.32599246,0,460449266,221.7758598
1098,,,2076192,4.998878327,35000000,-0.318648303,0,460611349.4,221.8539275
1099,,,2076192,4.998877924,35000000,-0.301745984,0,460767108.2,221.9289489
1100,,,2076192,4.998877314,35000000,-0.281146824,0,450991218.4,217.2203816
1101,,,2076192,4.998875659,35000000,-0.276244815,0,439232407.8,211.5567384
1102,,,2076192,4.998873416,35000000,-0.253404625,0,439256637,211.5684084
1103,,,2076192,4.998870953,35000000,-0.238574626,0,445299864,214.4791349
1104,,,2076192,4.998871669,35000000,-0.232231114,0,445307759.9,214.482938
1105,,,2076192,4.998916254,35000000,-0.232579061,0,445306582.1,214.4823706
1106,,,2076192,4.998930325,35000000,-0.212280539,0,445297313.6,214.4779065
1107,,,2076192,4.998961393,35000000,-0.212937231,0,445280935.7,214.4700181
1108,,,2076192,4.998987707,35000000,-0.220652202,0,445258379.6,214.4591539
1109,,,2076192,4.998995433,35000000,-0.219355988,0,445230515.7,214.4457332
1110,,,2076192,4.998996614,35000000,-0.222173652,0,444178637.5,213.939095
1111,,,2076192,4.998995123,35000000,-0.228834999,0,444143845.3,213.9223373
1112,,,2076192,4.998992764,35000000,-0.233047525,0,444106360,213.9042825
1113,,,2076192,4.998990252,35000000,-0.228139837,0,444066988.3,213.8853191
1114,,,2076192,4.998988466,35000000,-0.220184712,0,444026442.5,213.8657901
1115,,,2076192,4.998987022,35000000,-0.206369999,0,443985475.7,213.8460584
1116,,,2076192,4.998985767,35000000,-0.210326338,0,445720236.7,214.6816078
1117,,,2076192,4.998984709,35000000,-0.206199664,0,443876559.4,213.7935987
1118,,,2076192,4.99898321,35000000,-0.191998012,0,445591487,214.6195954
1119,,,2076192,4.99898172,35000000,-0.207471988,0,443743837.6,213.7296732
1120,,,2076192,4.998980426,35000000,-0.204190072,0,443672932.2,213.6955215
1121,,,2076192,4.99897951,35000000,-0.212352602,0,438699434.8,211.3000314
1122,,,2076192,4.998978788,35000000,-0.215309642,0,438625536.3,211.2644381
1123,,,2076192,4.999018053,35000000,-0.22046613,0,439722507.3,211.7927953
1124,,,2076192,4.999033706,35000000,-0.226321567,0,439640099.3,211.7531034
1125,,,2076192,4.999039605,35000000,-0.227414893,0,438382702.7,211.1474771
1126,,,2076192,4.999042244,35000000,-0.217309728,0,442078615.1,212.927617
1127,,,2076192,4.999043651,35000000,-0.200335614,0,438593225.2,211.2488754
1128,,,2076192,4.999045006,35000000,-0.205825255,0,439657248.7,211.7613634
1129,,,2076192,4.99904621,35000000,-0.207638336,0,439554787.4,211.7120129
1130,,,2076192,4.999047317,35000000,-0.201791198,0,441182541,212.4960221
1131,,,2076192,4.999048001,35000000,-0.20097918,0,438438636,211.1744174
1132,,,2076192,4.999048636,35000000,-0.183099577,0,438335658.4,211.1248181
1133,,,2076192,4.999049036,35000000,-0.181707267,0,438241569.1,211.0794999
1134,,,2076192,4.999049359,35000000,-0.182090248,0,440409792.5,212.1238269
1135,,,2076192,4.999049784,35000000,-0.188080246,0,440342750.3,212.091536
1136,,,2076192,4.999050211,35000000,-0.184081659,0,438033709.4,210.9793841
1137,,,2076192,4.99905082,35000000,-0.197736551,0,436285670.8,210.1374395
1138,,,2076192,4.999051907,35000000,-0.20414063,0,436261524.8,210.1258096
1139,,,2076192,4.999053166,35000000,-0.190348138,0,436251468.8,210.1209661
1140,,,2076192,4.999054298,35000000,-0.183564337,0,439325024.1,211.6013471
1141,,,2076192,4.999055704,35000000,-0.185052787,0,439341004.1,211.6090439
1142,,,2076192,4.999057232,35000000,-0.172310977,0,443511076.7,213.6175637
1143,,,2076192,4.999058906,35000000,-0.174086496,0,443555837.3,213.6391227
1144,,,2076192,4.999060628,35000000,-0.160628773,0,443611276.2,213.6658249
1145,,,2076192,4.999062132,35000000,-0.166579174,0,443677894.4,213.6979115
1146,,,2076192,4.999063789,35000000,-0.172307355,0,443754707.7,213.7349087
1147,,,2076192,4.999065566,35000000,-0.176827973,0,443841041.2,213.7764914
1148,,,2076192,4.999067315,35000000,-0.184096305,0,443936106.6,213.8222797
1149,,,2076192,4.999069288,35000000,-0.201560784,0,447202646.8,215.3956122
1150,,,2076192,4.999071169,35000000,-0.206081349,0,447309354.2,215.4470079
1151,,,2076192,4.999072942,35000000,-0.212291584,0,450579884.1,217.022262
1152,,,2076192,4.999074769,35000000,-0.209577077,0,447545964.2,215.5609713
1153,,,2076192,4.9990765,35000000,-0.203110562,0,446514116.8,215.063981
1154,,,2076192,4.999077805,35000000,-0.206416302,0,446650677.3,215.1297555
1155,,,2076192,4.999078914,35000000,-0.212321216,0,447286085,215.4358002
1156,,,2076192,4.999102844,35000000,-0.220675333,0,447449451.9,215.5144861
1157,,,2076192,4.999126734,35000000,-0.234080398,0,447619919.8,215.5965921
1158,,,2076192,4.99913542,35000000,-0.231712816,0,447804212.9,215.6853571
1159,,,2076192,4.999137404,35000000,-0.23185625,0,447996747.4,215.7780915
1160,,,2076192,4.999137112,35000000,-0.242148962,0,447231275.3,215.4094011
1161,,,2076192,4.999135856,35000000,-0.244361959,0,446381528.8,215.0001198
1162,,,2076192,4.99913458,35000000,-0.245995027,0,440500822,212.1676714
1163,,,2076192,4.999133067,35000000,-0.257066347,0,437716929.2,210.8268066
1164,,,2076192,4.99913137,35000000,-0.259916584,0,437824676,210.8787029
1165,,,2076192,4.999156614,35000000,-0.264982922,0,437922366.2,210.9257555
1166,,,2076192,4.999169198,35000000,-0.264556623,0,441259529.6,212.5331037
1167,,,2076192,4.999172261,35000000,-0.270576499,0,441347611.2,212.5755283
1168,,,2076192,4.999171779,35000000,-0.273565763,0,441424175.4,212.6124055
1169,,,2076192,4.999169999,35000000,-0.279664484,0,441488792.6,212.6435284
1170,,,2076192,4.999202732,35000000,-0.289743317,0,441545055.1,212.6706273
1171,,,2076192,4.999214519,35000000,-0.293088365,0,441592109.3,212.693291
1172,,,2076192,4.999217122,35000000,-0.296754948,0,441632726.7,212.7128544
1173,,,2076192,4.999216351,35000000,-0.310411691,0,441665819.4,212.7287936
1174,,,2076192,4.999214333,35000000,-0.310473807,0,441685554.8,212.7382992
1175,,,2076192,4.999212232,35000000,-0.314053174,0,438321708.5,211.1180991
1176,,,2076192,4.999210159,35000000,-0.313884829,0,438302375.6,211.1087874
1177,,,2076192,4.999208186,35000000,-0.316427802,0,421277144.6,202.9085675
1178,,,2076192,4.999205868,35000000,-0.313145164,0,421163334.5,202.8537508
1179,,,2076192,4.999203495,35000000,-0.323744644,0,421037441.2,202.7931141
1180,,,2076192,4.999201016,35000000,-0.319951932,0,426043564.6,205.2043186
1181,,,2076192,4.99919821,35000000,-0.329290161,0,425713304,205.0452482
1182,,,2076192,4.999195676,35000000,-0.332131812,0,425562905.8,204.9728088
1183,,,2076192,4.999193089,35000000,-0.336931112,0,425405951.6,204.8972116
1184,,,2076192,4.999190674,35000000,-0.337488477,0,425241418.9,204.8179643
1185,,,2076192,4.999188477,35000000,-0.33737365,0,426115322.8,205.238881
1186,,,2076192,4.999186433,35000000,-0.339414767,0,425933943.1,205.1515193
1187,,,2076192,4.999184747,35000000,-0.348853119,0,422328659.5,203.4150307
1188,,,2076192,4.999183205,35000000,-0.348369502,0,422158639.6,203.3331405
1189,,,2076192,4.99918179,35000000,-0.34109959,0,421980353.7,203.2472689
1190,,,2076192,4.999180582,35000000,-0.347354829,0,420757603.9,202.6583302
1191,,,2076192,4.999179776,35000000,-0.345159132,0,420563736,202.5649535
1192,,,2076192,4.999179078,35000000,-0.337547253,0,423642711.4,204.0479452
1193,,,2076192,4.999178579,35000000,-0.334770845,0,423405146.7,203.9335219
1194,,,2076192,4.999178447,35000000,-0.334351449,0,423159025.2,203.8149772
1195,,,2076192,4.999178683,35000000,-0.333243316,0,422905180.2,203.6927125
1196,,,2076192,4.999179344,35000000,-0.316172597,0,422643603.4,203.5667238
1197,,,2076192,4.999180442,35000000,-0.324029785,0,416707981.8,200.7078256
1198,,,2076192,4.999181757,35000000,-0.309260132,0,416397807.5,200.5584298
1199,,,2076192,4.999183102,35000000,-0.295244774,0,416080556.7,200.4056256
1200,,,2076192,4.9991845,35000000,-0.297323843,0,415757122.6,200.2498432
1201,,,2076192,4.999185966,35000000,-0.292148101,0,415428481.4,200.0915529
1202,,,2076192,4.999187436,35000000,-0.287162604,0,415095581.3,199.9312112
1203,,,2076192,4.999188834,35000000,-0.279553423,0,414759333.5,199.7692571
1204,,,2076192,4.999190176,35000000,-0.278243003,0,414420812.5,199.6062082
1205,,,2076192,4.99919176,35000000,-0.278438425,0,414080717,199.4424008
1206,,,2076192,4.999193389,35000000,-0.270762531,0,414880692.8,199.82771
1207,,,2076192,4.999195067,35000000,-0.26943318,0,413397165.9,199.1131677
1208,,,2076192,4.999197056,35000000,-0.281489766,0,409650858.1,197.3087547
1209,,,2076192,4.999199486,35000000,-0.27395204,0,409329218.5,197.1538367
1210,,,2076192,4.999202109,35000000,-0.271810636,0,409982159.5,197.4683264
1211,,,2076192,4.999204497,35000000,-0.264061027,0,409702616.4,197.3336842
1212,,,2076192,4.99920639,35000000,-0.259327637,0,409440398.4,197.2073866
1213,,,2076192,4.999208213,35000000,-0.256839032,0,409192537.9,197.0880044
1214,,,2076192,4.999210143,35000000,-0.259006139,0,408956303.7,196.9742219
1215,,,2076192,4.999212265,35000000,-0.262446968,0,408728793,196.8646411
1216,,,2076192,4.999214591,35000000,-0.267393145,0,408507028.6,196.7578281
1217,,,2076192,4.999217375,35000000,-0.260575034,0,408283504.4,196.6501674
1218,,,2076192,4.999220129,35000000,-0.261647109,0,408057107.4,196.5411231
1219,,,2076192,4.999222764,35000000,-0.25596251,0,407827026.4,196.4303043
1220,,,2076192,4.999243743,35000000,-0.254595274,0,407592695.3,196.3174385
1221,,,2076192,4.999269942,35000000,-0.251409342,0,404285607.6,194.7245763
1222,,,2076192,4.999280691,35000000,-0.247358828,0,404024232.1,194.5986846
1223,,,2076192,4.99928588,35000000,-0.24769583,0,420523272.8,202.5454644
1224,,,2076192,4.999289413,35000000,-0.246349447,0,420252487.6,202.4150404
1225,,,2076192,4.999292164,35000000,-0.240770565,0,419990520.1,202.2888635
1226,,,2076192,4.999294693,35000000,-0.240030326,0,419738286.7,202.167375
1227,,,2076192,4.999297047,35000000,-0.238955395,0,419493308.8,202.0493812
1228,,,2076192,4.999299419,35000000,-0.243572964,0,419253190,201.9337277
1229,,,2076192,4.999301859,35000000,-0.244752659,0,416176968.7,200.4520626
1230,,,2076192,4.999304355,35000000,-0.256993698,0,415088268,199.9276888
1231,,,2076192,4.999307623,35000000,-0.264880218,0,412473557.2,198.6683106
1232,,,2076192,4.999311536,35000000,-0.269135936,0,412249304.8,198.5602993
1233,,,2076192,4.999316056,35000000,-0.286778319,0,412021074.2,198.4503717
1234,,,2076192,4.999320937,35000000,-0.273376915,0,414116566.9,199.4596679
1235,,,2076192,4.999326183,35000000,-0.291354259,0,413861477.8,199.336804
1236,,,2076192,4.99933182,35000000,-0.280010353,0,413600418.5,199.2110645
1237,,,2076192,4.999337672,35000000,-0.27410845,0,413332895.9,199.082212
1238,,,2076192,4.999343578,35000000,-0.270467293,0,413058303.9,198.9499545
1239,,,2076192,4.999373435,35000000,-0.295172203,0,412776042.2,198.8140028
1240,,,2076192,4.99942164,35000000,-0.300389786,0,412485517.6,198.6740714
1241,,,2076192,4.999443473,35000000,-0.318879504,0,414040026.8,199.4228023
1242,,,2076192,4.999455891,35000000,-0.325811475,0,409172510.3,197.078358
1243,,,2076192,4.999464596,35000000,-0.323289124,0,408875440.5,196.9352741
1244,,,2076192,4.999471827,35000000,-0.322498598,0,411452895.9,198.1767081
1245,,,2076192,4.999478402,35000000,-0.293992158,0,411112767.8,198.012885
1246,,,2076192,4.999484776,35000000,-0.307538081,0,410757557.7,197.8417977
1247,,,2076192,4.999490797,35000000,-0.315420335,0,400998572.5,193.1413725
1248,,,2076192,4.999496585,35000000,-0.324632573,0,400613146.9,192.9557319
1249,,,2076192,4.999501988,35000000,-0.317579922,0,400273672.2,192.7922236
1250,,,2076192,4.999507363,35000000,-0.326867192,0,399973807.1,192.6477932
1251,,,2076192,4.999512423,35000000,-0.329860188,0,399708021.7,192.5197774
1252,,,2076192,4.999517408,35000000,-0.297832693,0,398664417.8,192.0171245
1253,,,2076192,4.999522365,35000000,-0.28641597,0,400187978.9,192.7509493
1254,,,2076192,4.999527135,35000000,-0.278397129,0,399994185.5,192.6576085
1255,,,2076192,4.999531815,35000000,-0.2837624,0,399816222.7,192.5718925
1256,,,2076192,4.999536452,35000000,-0.28668901,0,399651647.2,192.4926246
1257,,,2076192,4.999541358,35000000,-0.28481364,0,401451769.4,193.3596553
1258,,,2076192,4.999546327,35000000,-0.294713226,0,397684850.2,191.5453148
1259,,,2076192,4.99955121,35000000,-0.289980253,0,397560190,191.4852721
1260,,,2076192,4.999556144,35000000,-0.29495709,0,397441729.5,191.4282154
1261,,,2076192,4.99956121,35000000,-0.290360278,0,396087158.4,190.7757849
1262,,,2076192,4.999566226,35000000,-0.276901458,0,397745743,191.5746439
1263,,,2076192,4.999571213,35000000,-0.266646829,0,401236121.6,193.2557883
1264,,,2076192,4.999576305,35000000,-0.267835516,0,401106463.6,193.1933384
1265,,,2076192,4.999581215,35000000,-0.264761587,0,400978225.9,193.1315725
1266,,,2076192,4.9995863,35000000,-0.246387388,0,401982382.6,193.6152257
1267,,,2076192,4.999591512,35000000,-0.239290675,0,401872251.1,193.5621807
1268,,,2076192,4.999596602,35000000,-0.234176649,0,401778024.3,193.5167963
1269,,,2076192,4.99960144,35000000,-0.2302127,0,401700496.7,193.479455
1270,,,2076192,4.999605967,35000000,-0.225005412,0,401246166.6,193.2606265
1271,,,2076192,4.999610323,35000000,-0.230923618,0,400488825,192.8958521
1272,,,2076192,4.999614547,35000000,-0.239481486,0,401177769.8,193.2276831
1273,,,2076192,4.999618629,35000000,-0.239816706,0,400454917.7,192.8795206
1274,,,2076192,4.999622337,35000000,-0.241887915,0,400461356.4,192.8826218
1275,,,2076192,4.999625752,35000000,-0.247530182,0,400482218.8,192.8926702
1276,,,2076192,4.999628814,35000000,-0.239567329,0,400519956.9,192.9108468
1277,,,2076192,4.999631534,35000000,-0.237073136,0,400571647,192.9357434
1278,,,2076192,4.999634121,35000000,-0.226071384,0,400635788.1,192.966637
1279,,,2076192,4.999636284,35000000,-0.231531016,0,400710945.4,193.0028366
1280,,,2076192,4.999637597,35000000,-0.219492932,0,400796437.5,193.044014
1281,,,2076192,4.999638685,35000000,-0.206843291,0,400892158.1,193.0901179
1282,,,2076192,4.999639456,35000000,-0.20243156,0,400997951.2,193.1410733
1283,,,2076192,4.999640208,35000000,-0.21184618,0,401118477.2,193.1991248
1284,,,2076192,4.999640809,35000000,-0.212534943,0,401252876.5,193.2638583
1285,,,2076192,4.999641136,35000000,-0.217634621,0,402026629.1,193.636537
1286,,,2076192,4.999641412,35000000,-0.219229834,0,402188833.8,193.7146631
1287,,,2076192,4.999641464,35000000,-0.23628914,0,402358478.6,193.7963727
1288,,,2076192,4.999641286,35000000,-0.242570022,0,402534815.7,193.8813056
1289,,,2076192,4.999640897,35000000,-0.251286208,0,402731840.7,193.9762029
1290,,,2076192,4.999640384,35000000,-0.260552021,0,394557131.2,190.0388458
1291,,,2076192,4.999639754,35000000,-0.249779606,0,394024364.7,189.7822382
1292,,,2076192,4.999639239,35000000,-0.253348604,0,395010367.1,190.2571473
1293,,,2076192,4.999638412,35000000,-0.258760725,0,395229812.3,190.3628433
1294,,,2076192,4.999637545,35000000,-0.264546473,0,395446697.4,190.4673062
1295,,,2076192,4.999636541,35000000,-0.267718369,0,395662256.5,190.5711304
1296,,,2076192,4.999635386,35000000,-0.270199042,0,395889086.8,190.6803835
1297,,,2076192,4.999634547,35000000,-0.264962593,0,395334560.9,190.4132955
1298,,,2076192,4.999633857,35000000,-0.269942587,0,395568491.5,190.5259685
1299,,,2076192,4.999633399,35000000,-0.264520808,0,399906628.7,192.6154367
1300,,,2076192,4.999632828,35000000,-0.268438632,0,400136414.7,192.7261134
1301,,,2076192,4.999632268,35000000,-0.275862105,0,400370309.6,192.838769
1302,,,2076192,4.999631566,35000000,-0.275443304,0,400608068,192.9532856
1303,,,2076192,4.99963066,35000000,-0.277402862,0,400849323.3,193.0694865
1304,,,2076192,4.999629616,35000000,-0.273660749,0,401093624.9,193.1871546
1305,,,2076192,4.999628436,35000000,-0.277617794,0,397976835.8,191.68595
1306,,,2076192,4.999627298,35000000,-0.28030926,0,398206727.9,191.7966777
1307,,,2076192,4.999626206,35000000,-0.286699597,0,398437571.9,191.907864
1308,,,2076192,4.999625163,35000000,-0.292521422,0,398682772.1,192.0259649
1309,,,2076192,4.999623872,35000000,-0.305470996,0,398940227.5,192.1499686
1310,,,2076192,4.999622743,35000000,-0.298990032,0,395007991,190.2560028
1311,,,2076192,4.999621835,35000000,-0.317688927,0,395244743.6,190.370035
1312,,,2076192,4.999621127,35000000,-0.324476575,0,395474713,190.4808
1313,,,2076192,4.999620443,35000000,-0.324131125,0,395698642.5,190.5886558
1314,,,2076192,4.999619896,35000000,-0.325299485,0,395917224.7,190.6939362
1315,,,2076192,4.999621329,35000000,-0.328576169,0,396130789.1,190.7967997
1316,,,2076192,4.999642248,35000000,-0.332062249,0,399572176.7,192.4543475
1317,,,2076192,4.999649184,35000000,-0.332463679,0,399755140.8,192.5424724
1318,,,2076192,4.999650973,35000000,-0.332477365,0,399931742.9,192.627533
1319,,,2076192,4.99965115,35000000,-0.332710266,0,402489581.4,193.8595185
1320,,,2076192,4.999650779,35000000,-0.332747366,0,400627932.8,192.9628535
1321,,,2076192,4.999650211,35000000,-0.337862711,0,400787111.3,193.039522
1322,,,2076192,4.999649666,35000000,-0.338281171,0,400938643,193.1125074
1323,,,2076192,4.999649114,35000000,-0.331590872,0,401082473.2,193.1817834
1324,,,2076192,4.999648551,35000000,-0.326575391,0,401219715.8,193.2478864
1325,,,2076192,4.999647867,35000000,-0.325591007,0,401347361,193.3093669
1326,,,2076192,4.999647234,35000000,-0.318927769,0,401467197.4,193.3670862
1327,,,2076192,4.999646411,35000000,-0.312701859,0,401581015.5,193.4219068
1328,,,2076192,4.99964564,35000000,-0.298980646,0,401690568,193.4746729
1329,,,2076192,4.999645562,35000000,-0.298065219,0,401797574.2,193.5262125
1330,,,2076192,4.999645549,35000000,-0.297076761,0,398932772.5,192.1463778
1331,,,2076192,4.999646097,35000000,-0.305388642,0,385617632.5,185.733127
1332,,,2076192,4.999646919,35000000,-0.299650946,0,385576983.4,185.7135484
1333,,,2076192,4.999648247,35000000,-0.298840599,0,388420507.9,187.0831349
1334,,,2076192,4.99964997,35000000,-0.305066636,0,385987362.9,185.9112081
1335,,,2076192,4.999652051,35000000,-0.290256752,0,385902537.8,185.870352
1336,,,2076192,4.999654345,35000000,-0.281496756,0,388111167.2,186.9341406
1337,,,2076192,4.999657028,35000000,-0.266005938,0,388039722.2,186.899729
1338,,,2076192,4.999659971,35000000,-0.256389897,0,385052331,185.460849
1339,,,2076192,4.999663245,35000000,-0.253976212,0,366026572.8,176.2970731
1340,,,2076192,4.999666666,35000000,-0.266744449,0,366090891.8,176.3280524
1341,,,2076192,4.999670012,35000000,-0.264231018,0,369205514.8,177.8282138
1342,,,2076192,4.999673046,35000000,-0.26574803,0,366265670.7,176.4122348
1343,,,2076192,4.999675817,35000000,-0.258821969,0,367632319.9,177.0704828
1344,,,2076192,4.999678616,35000000,-0.254704278,0,363046524.7,174.8617299
1345,,,2076192,4.99968111,35000000,-0.257911626,0,363131527.2,174.9026714
1346,,,2076192,4.999683157,35000000,-0.254492564,0,363224929,174.9476585
1347,,,2076192,4.999684982,35000000,-0.254028565,0,363327017.1,174.9968293
1348,,,2076192,4.999686667,35000000,-0.261214678,0,363438056.7,175.0503117
1349,,,2076192,4.99968779,35000000,-0.271853075,0,359330646.4,173.0719733
1350,,,2076192,4.999688661,35000000,-0.275842803,0,359450045.4,173.129482
1351,,,2076192,4.999689457,35000000,-0.296676396,0,361954549,174.3357787
1352,,,2076192,4.999690086,35000000,-0.297086826,0,362065061.3,174.389007
1353,,,2076192,4.999690579,35000000,-0.314616011,0,362183869.5,174.4462312
1354,,,2076192,4.999690994,35000000,-0.305537224,0,365023853.3,175.8141122
1355,,,2076192,4.999691138,35000000,-0.310558138,0,365130976,175.865708
1356,,,2076192,4.999691078,35000000,-0.318231405,0,365247470.9,175.9218179
1357,,,2076192,4.999690896,35000000,-0.317538673,0,369718048.4,178.0750761
1358,,,2076192,4.999690663,35000000,-0.30219623,0,369555760.9,177.9969102
1359,,,2076192,4.999690459,35000000,-0.304290727,0,369660664,178.0474368
1360,,,2076192,4.99969045,35000000,-0.313144152,0,369773014.9,178.1015508
1361,,,2076192,4.999713583,35000000,-0.319225169,0,368564506.7,177.5194715
1362,,,2076192,4.999742687,35000000,-0.326176006,0,368686049.1,177.5780126
1363,,,2076192,4.999752735,35000000,-0.33034777,0,368818267.8,177.6416958
1364,,,2076192,4.999755803,35000000,-0.310099715,0,372699921.8,179.5112985
1365,,,2076192,4.999756432,35000000,-0.2888056,0,372822767.6,179.5704673
1366,,,2076192,4.999756393,35000000,-0.290925102,0,372953301.9,179.6333393
1367,,,2076192,4.99975568,35000000,-0.279067816,0,373090513.7,179.6994274
1368,,,2076192,4.999754587,35000000,-0.267311492,0,373233454,179.7682748
1369,,,2076192,4.99975327,35000000,-0.270977105,0,373381726.5,179.8396904
1370,,,2076192,4.999751784,35000000,-0.26566919,0,373534691.9,179.9133664
1371,,,2076192,4.999757827,35000000,-0.271767479,0,373691860.6,179.9890668
1372,,,2076192,4.999784078,35000000,-0.263540633,0,373848751.6,180.0646335
1373,,,2076192,4.999792548,35000000,-0.246410128,0,374005417.3,180.1400917
1374,,,2076192,4.999794518,35000000,-0.230908455,0,374161867.4,180.215446
1375,,,2076192,4.999794013,35000000,-0.227850337,0,374319519,180.2913791
1376,,,2076192,4.999792678,35000000,-0.21949491,0,374477775.2,180.3676034
1377,,,2076192,4.999790958,35000000,-0.205294415,0,374636164,180.4438915
1378,,,2076192,4.999789255,35000000,-0.20875811,0,365284948.7,175.9398691
1379,,,2076192,4.999787421,35000000,-0.212831336,0,365427090.7,176.0083319
1380,,,2076192,4.999785331,35000000,-0.199240461,0,365569098,176.0767299
1381,,,2076192,4.999783142,35000000,-0.202761718,0,370959950.8,178.6732397
1382,,,2076192,4.99978081,35000000,-0.204511201,0,371114926.6,178.7478839
1383,,,2076192,4.999778929,35000000,-0.197789069,0,371269296.5,178.8222363
1384,,,2076192,4.999777172,35000000,-0.1959297,0,367663656.3,177.085576
1385,,,2076192,4.999775533,35000000,-0.194067954,0,367813124,177.1575673
1386,,,2076192,4.999773784,35000000,-0.189146669,0,367962853.9,177.2296849
1387,,,2076192,4.999772023,35000000,-0.171782423,0,368112571.9,177.3017967
1388,,,2076192,4.999770211,35000000,-0.174081793,0,368262046.9,177.3737915
1389,,,2076192,4.999768456,35000000,-0.196242418,0,368411055.5,177.4455616
1390,,,2076192,4.99976684,35000000,-0.191098172,0,368559503.9,177.5170619
1391,,,2076192,4.99976518,35000000,-0.185589675,0,368707290.7,177.5882436
1392,,,2076192,4.99976351,35000000,-0.179213589,0,368848283,177.6561527
1393,,,2076192,4.999761792,35000000,-0.183064455,0,368982871,177.7209771
1394,,,2076192,4.99975999,35000000,-0.190918895,0,369111622.2,177.7829903
1395,,,2076192,4.999758126,35000000,-0.187876004,0,368321588.6,177.4024698
1396,,,2076192,4.999756057,35000000,-0.198558614,0,376938469.3,181.5527992
1397,,,2076192,4.99975418,35000000,-0.199513548,0,376136206.7,181.1663886
1398,,,2076192,4.99975245,35000000,-0.190964857,0,376243070.4,181.2178596
1399,,,2076192,4.999750834,35000000,-0.19297987,0,376342937.7,181.2659608
1400,,,2076192,4.99974936,35000000,-0.179055001,0,378131560.8,182.127453
1401,,,2076192,4.999747948,35000000,-0.183728455,0,376578940.2,181.3796317
1402,,,2076192,4.999746415,35000000,-0.189687267,0,376661377.6,181.4193377
1403,,,2076192,4.999744723,35000000,-0.198574215,0,376739180.4,181.4568115
1404,,,2076192,4.999742616,35000000,-0.212585337,0,376810738.6,181.4912776
1405,,,2076192,4.999740435,35000000,-0.206636828,0,376876387.4,181.5228974
1406,,,2076192,4.999738468,35000000,-0.203480947,0,376936541.8,181.5518708
1407,,,2076192,4.999736326,35000000,-0.191744972,0,376991524.1,181.5783531
1408,,,2076192,4.999734062,35000000,-0.190024463,0,377041694.5,181.6025177
1409,,,2076192,4.999731768,35000000,-0.183568086,0,377084408.4,181.6230909
1410,,,2076192,4.999729883,35000000,-0.187678355,0,377122443,181.6414103
1411,,,2076192,4.999728154,35000000,-0.190127722,0,377156353.4,181.6577433
1412,,,2076192,4.999726316,35000000,-0.203680366,0,377186677.3,181.6723489
1413,,,2076192,4.999724736,35000000,-0.198875412,0,377213921.9,181.6854712
1414,,,2076192,4.999759737,35000000,-0.192252671,0,377238562,181.6973392
1415,,,2076192,4.999779349,35000000,-0.190933495,0,357952051.7,172.4079717
1416,,,2076192,4.999785822,35000000,-0.184886035,0,357951174.9,172.4075494
1417,,,2076192,4.999787752,35000000,-0.175566538,0,357949458.2,172.4067226
1418,,,2076192,4.999787984,35000000,-0.186049555,0,357947140.3,172.4056062
1419,,,2076192,4.999838829,35000000,-0.17377358,0,357944456.5,172.4043135
1420,,,2076192,4.999866357,35000000,-0.164265238,0,357941480.1,172.40288
1421,,,2076192,4.99987597,35000000,-0.1703654,0,357938407.4,172.4014
1422,,,2076192,4.999878948,35000000,-0.178834941,0,357935608.3,172.4000518
1423,,,2076192,4.999879494,35000000,-0.168183269,0,357933622.4,172.3990953
1424,,,2076192,4.999879169,35000000,-0.155751547,0,357933172.4,172.3988785
1425,,,2076192,4.99987854,35000000,-0.152965414,0,357935008,172.3997627
1426,,,2076192,4.999877807,35000000,-0.155743358,0,358906130.3,172.8675047
1427,,,2076192,4.999877128,35000000,-0.158280591,0,361953360.7,174.3352063
1428,,,2076192,4.999876187,35000000,-0.168840883,0,361958449.1,174.3376572
1429,,,2076192,4.999874948,35000000,-0.176565925,0,358889348.3,172.8594216
1430,,,2076192,4.999874099,35000000,-0.184844274,0,354988660.6,170.9806514
1431,,,2076192,4.99987353,35000000,-0.169128552,0,354994353.1,170.9833932
1432,,,2076192,4.999873196,35000000,-0.17536245,0,345232148.2,166.2814172
