iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
0,,,289726.0,5.0,35000000.0,16.980853731176946,4.138828028023457,115115007.94956703
iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
15,,,289726.0,5.000000000000001,35000000.0,16.98085373117626,4.138828028023307,115115007.94956551
,15,0,286636.0,1.6666666666663688,11666666.666666666,21.266084958769316,5.072579912515834,59180098.979351394,34.8,135.2,12,183.72379537666362,0
,15,1,0.0,1.666666666666861,11666666.666666666,9.093496833802961,2.420172960085665,28235351.200999424,37.2,134.0,12,183.58202076427028,1
,15,2,3090.0,1.6666666666667709,11666666.666666666,8.882734322119465,2.3742478087898315,27699557.7692147,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
16,,,289726.0,5.000000000000001,35000000.0,16.980853731176207,4.138828028023296,115115007.94956541
,16,0,286636.0,1.666666666666346,11666666.666666666,21.26608495876926,5.072579912515821,59180098.979351245,34.8,135.2,12,183.72379537666362,0
,16,1,0.0,1.6666666666668695,11666666.666666666,9.093496833802956,2.4201729600856643,28235351.200999416,37.2,134.0,12,183.58202076427028,1
,16,2,3090.0,1.666666666666785,11666666.666666666,8.882734322119482,2.374247808789835,27699557.769214742,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
17,,,289726.0,5.0,35000000.0,16.98085373117616,4.138828028023286,115115007.94956529
,17,0,286636.0,1.6666666666663255,11666666.666666666,21.266084958769206,5.07257991251581,59180098.97935111,34.8,135.2,12,183.72379537666362,0
,17,1,0.0,1.66666666666689,11666666.666666666,9.093496833803007,2.4201729600856754,28235351.200999543,37.2,134.0,12,183.58202076427028,1
,17,2,3090.0,1.6666666666667849,11666666.666666666,8.882734322119441,2.374247808789826,27699557.769214638,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
18,,,289726.0,5.0,35000000.0,16.98085373117613,4.138828028023279,115115007.9495652
,18,0,286636.0,1.6666666666663108,11666666.666666666,21.266084958769163,5.072579912515801,59180098.97935101,34.8,135.2,12,183.72379537666362,0
,18,1,0.0,1.666666666666907,11666666.666666666,9.093496833803059,2.4201729600856865,28235351.200999673,37.2,134.0,12,183.58202076427028,1
,18,2,3090.0,1.6666666666667822,11666666.666666666,8.8827343221194,2.3742478087898173,27699557.769214533,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
19,,,289726.0,5.0,35000000.0,16.9808537311761,4.138828028023273,115115007.94956516
,19,0,286636.0,1.666666666666298,11666666.666666666,21.266084958769135,5.072579912515795,59180098.97935093,34.8,135.2,12,183.72379537666362,0
,19,1,0.0,1.666666666666918,11666666.666666666,9.093496833803083,2.420172960085692,28235351.200999737,37.2,134.0,12,183.58202076427028,1
,19,2,3090.0,1.666666666666784,11666666.666666666,8.882734322119383,2.374247808789814,27699557.769214492,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
20,,,289726.0,5.0,35000000.0,16.980853731176072,4.1388280280232665,115115007.9495651
,20,0,286636.0,1.6666666666662866,11666666.666666666,21.266084958769103,5.0725799125157875,59180098.97935085,34.8,135.2,12,183.72379537666362,0
,20,1,0.0,1.666666666666926,11666666.666666666,9.0934968338031,2.4201729600856954,28235351.200999778,37.2,134.0,12,183.58202076427028,1
,20,2,3090.0,1.666666666666787,11666666.666666666,8.882734322119374,2.3742478087898116,27699557.769214466,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
21,,,289726.0,5.0,35000000.0,16.98085373117605,4.138828028023262,115115007.94956505
,21,0,286636.0,1.666666666666277,11666666.666666666,21.26608495876908,5.072579912515783,59180098.9793508,34.8,135.2,12,183.72379537666362,0
,21,1,0.0,1.666666666666939,11666666.666666666,9.09349683380314,2.4201729600857043,28235351.200999882,37.2,134.0,12,183.58202076427028,1
,21,2,3090.0,1.6666666666667838,11666666.666666666,8.882734322119338,2.374247808789804,27699557.76921438,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
22,,,289726.0,5.0,35000000.0,16.980853731176026,4.138828028023257,115115007.94956498
,22,0,286636.0,1.6666666666662655,11666666.666666666,21.26608495876905,5.072579912515776,59180098.979350716,34.8,135.2,12,183.72379537666362,0
,22,1,0.0,1.666666666666953,11666666.666666666,9.09349683380318,2.4201729600857127,28235351.20099998,37.2,134.0,12,183.58202076427028,1
,22,2,3090.0,1.666666666666782,11666666.666666666,8.882734322119305,2.3742478087897965,27699557.76921429,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
23,,,289726.0,5.0,35000000.0,16.980853731175998,4.138828028023251,115115007.94956493
,23,0,286636.0,1.6666666666662535,11666666.666666666,21.266084958769017,5.072579912515769,59180098.979350634,34.8,135.2,12,183.72379537666362,0
,23,1,0.0,1.6666666666669687,11666666.666666666,9.09349683380323,2.420172960085724,28235351.20100011,37.2,134.0,12,183.58202076427028,1
,23,2,3090.0,1.6666666666667775,11666666.666666666,8.882734322119262,2.374247808789787,27699557.769214183,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
24,,,289726.0,5.0,35000000.0,16.980853731175966,4.1388280280232435,115115007.94956484
,24,0,286636.0,1.6666666666662402,11666666.666666666,21.26608495876898,5.072579912515761,59180098.97935054,34.8,135.2,12,183.72379537666362,0
,24,1,0.0,1.6666666666669903,11666666.666666666,9.0934968338033,2.4201729600857393,28235351.20100029,37.2,134.0,12,183.58202076427028,1
,24,2,3090.0,1.6666666666667698,11666666.666666666,8.882734322119198,2.3742478087897734,27699557.769214023,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
25,,,289726.0,5.0,35000000.0,16.980853731175927,4.138828028023235,115115007.94956478
,25,0,286636.0,1.6666666666662235,11666666.666666666,21.26608495876894,5.072579912515752,59180098.97935044,34.8,135.2,12,183.72379537666362,0
,25,1,0.0,1.6666666666670193,11666666.666666666,9.093496833803401,2.420172960085761,28235351.201000545,37.2,134.0,12,183.58202076427028,1
,25,2,3090.0,1.6666666666667571,11666666.666666666,8.882734322119106,2.3742478087897534,27699557.76921379,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
26,,,289726.0,5.0,35000000.0,16.980853731175888,4.138828028023227,115115007.94956467
,26,0,286636.0,1.6666666666662056,11666666.666666666,21.266084958768893,5.072579912515742,59180098.97935032,34.8,135.2,12,183.72379537666362,0
,26,1,0.0,1.6666666666670495,11666666.666666666,9.093496833803503,2.4201729600857833,28235351.201000802,37.2,134.0,12,183.58202076427028,1
,26,2,3090.0,1.6666666666667447,11666666.666666666,8.882734322119013,2.374247808789733,27699557.76921355,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
27,,,289726.0,5.0,35000000.0,16.98085373117585,4.138828028023218,115115007.94956459
,27,0,286636.0,1.666666666666188,11666666.666666666,21.26608495876885,5.0725799125157325,59180098.97935021,34.8,135.2,12,183.72379537666362,0
,27,1,0.0,1.6666666666670753,11666666.666666666,9.093496833803584,2.420172960085801,28235351.20100101,37.2,134.0,12,183.58202076427028,1
,27,2,3090.0,1.666666666666737,11666666.666666666,8.88273432211894,2.3742478087897174,27699557.769213367,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
28,,,289726.0,5.0,35000000.0,16.980853731175824,4.138828028023212,115115007.94956452
,28,0,286636.0,1.6666666666661774,11666666.666666666,21.26608495876882,5.072579912515725,59180098.97935013,34.8,135.2,12,183.72379537666362,0
,28,1,0.0,1.6666666666670906,11666666.666666666,9.093496833803636,2.420172960085812,28235351.20100114,37.2,134.0,12,183.58202076427028,1
,28,2,3090.0,1.6666666666667318,11666666.666666666,8.882734322118894,2.374247808789707,27699557.769213248,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
29,,,289726.0,5.0,35000000.0,16.980853731175795,4.138828028023206,115115007.94956446
,29,0,286636.0,1.6666666666661663,11666666.666666666,21.266084958768786,5.072579912515718,59180098.979350045,34.8,135.2,12,183.72379537666362,0
,29,1,0.0,1.6666666666671057,11666666.666666666,9.093496833803682,2.4201729600858224,28235351.20100126,37.2,134.0,12,183.58202076427028,1
,29,2,3090.0,1.666666666666728,11666666.666666666,8.882734322118855,2.3742478087896988,27699557.76921315,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
30,,,289726.0,5.0,35000000.0,16.980853731175756,4.138828028023197,115115007.94956437
,30,0,286636.0,1.6666666666661492,11666666.666666666,21.266084958768747,5.07257991251571,59180098.97934995,34.8,135.2,12,183.72379537666362,0
,30,1,0.0,1.66666666666712,11666666.666666666,9.093496833803714,2.4201729600858295,28235351.201001342,37.2,134.0,12,183.58202076427028,1
,30,2,3090.0,1.6666666666667307,11666666.666666666,8.882734322118832,2.3742478087896934,27699557.769213088,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
31,,,289726.0,4.999999999999999,35000000.0,16.98085373117573,4.138828028023192,115115007.94956431
,31,0,286636.0,1.6666666666661378,11666666.666666666,21.266084958768715,5.072579912515703,59180098.97934987,34.8,135.2,12,183.72379537666362,0
,31,1,0.0,1.6666666666671395,11666666.666666666,9.093496833803783,2.4201729600858446,28235351.201001517,37.2,134.0,12,183.58202076427028,1
,31,2,3090.0,1.6666666666667223,11666666.666666666,8.88273432211877,2.37424780878968,27699557.76921293,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
32,,,289726.0,5.0,35000000.0,16.9808537311757,4.138828028023185,115115007.94956422
,32,0,286636.0,1.6666666666661232,11666666.666666666,21.266084958768676,5.072579912515694,59180098.97934976,34.8,135.2,12,183.72379537666362,0
,32,1,0.0,1.6666666666671681,11666666.666666666,9.093496833803883,2.4201729600858664,28235351.20100177,37.2,134.0,12,183.58202076427028,1
,32,2,3090.0,1.6666666666667092,11666666.666666666,8.882734322118678,2.37424780878966,27699557.7692127,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
33,,,289726.0,5.0,35000000.0,16.98085373117565,4.138828028023174,115115007.94956413
,33,0,286636.0,1.6666666666661025,11666666.666666666,21.266084958768623,5.072579912515683,59180098.97934963,34.8,135.2,12,183.72379537666362,0
,33,1,0.0,1.6666666666672023,11666666.666666666,9.093496833803998,2.4201729600858912,28235351.20100206,37.2,134.0,12,183.58202076427028,1
,33,2,3090.0,1.6666666666666952,11666666.666666666,8.882734322118575,2.3742478087896375,27699557.769212436,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
34,,,289726.0,5.000000000000001,35000000.0,16.980853731175596,4.138828028023163,115115007.94956398
,34,0,286636.0,1.666666666666079,11666666.666666666,21.26608495876856,5.072579912515669,59180098.97934947,34.8,135.2,12,183.72379537666362,0
,34,1,0.0,1.6666666666672332,11666666.666666666,9.09349683380409,2.4201729600859117,28235351.2010023,37.2,134.0,12,183.58202076427028,1
,34,2,3090.0,1.6666666666666885,11666666.666666666,8.882734322118491,2.3742478087896193,27699557.769212224,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
35,,,289726.0,5.0,35000000.0,16.98085373117554,4.13882802802315,115115007.94956388
,35,0,286636.0,1.6666666666660543,11666666.666666666,21.2660849587685,5.072579912515656,59180098.979349315,34.8,135.2,12,183.72379537666362,0
,35,1,0.0,1.666666666667268,11666666.666666666,9.093496833804203,2.4201729600859356,28235351.20100258,37.2,134.0,12,183.58202076427028,1
,35,2,3090.0,1.6666666666666778,11666666.666666666,8.882734322118393,2.374247808789598,27699557.769211974,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
36,,,289726.0,5.0,35000000.0,16.980853731175486,4.138828028023139,115115007.94956376
,36,0,286636.0,1.6666666666660306,11666666.666666666,21.266084958768438,5.072579912515643,59180098.979349166,34.8,135.2,12,183.72379537666362,0
,36,1,0.0,1.6666666666672976,11666666.666666666,9.093496833804291,2.420172960085955,28235351.20100281,37.2,134.0,12,183.58202076427028,1
,36,2,3090.0,1.6666666666666718,11666666.666666666,8.882734322118317,2.3742478087895815,27699557.769211784,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
37,,,289726.0,4.999999999999999,35000000.0,16.980853731175443,4.13882802802313,115115007.94956367
,37,0,286636.0,1.6666666666660113,11666666.666666666,21.26608495876839,5.072579912515632,59180098.97934904,34.8,135.2,12,183.72379537666362,0
,37,1,0.0,1.666666666667326,11666666.666666666,9.093496833804386,2.4201729600859756,28235351.20100305,37.2,134.0,12,183.58202076427028,1
,37,2,3090.0,1.6666666666666619,11666666.666666666,8.882734322118234,2.3742478087895633,27699557.76921157,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
38,,,289726.0,5.0,35000000.0,16.9808537311754,4.13882802802312,115115007.94956356
,38,0,286636.0,1.6666666666659944,11666666.666666666,21.266084958768342,5.0725799125156215,59180098.97934891,34.8,135.2,12,183.72379537666362,0
,38,1,0.0,1.6666666666673524,11666666.666666666,9.09349683380447,2.4201729600859943,28235351.201003265,37.2,134.0,12,183.58202076427028,1
,38,2,3090.0,1.6666666666666534,11666666.666666666,8.882734322118159,2.374247808789547,27699557.769211378,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
39,,,289726.0,5.0,35000000.0,16.980853731175355,4.13882802802311,115115007.94956344
