,num_list,iter,CNI,bps/Hz,bps,user,bps/man
56,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",36,7.929014375,1.98,874379681.6,896049,975.8168153
57,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",46,8.980486784,1.98,907196988.5,896049,1012.441271
58,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",2,8.154662779,1.98,853103078.2,896049,952.0719048
59,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",42,7.975664915,1.98,868900315.9,896049,969.7017862
60,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",11,8.361787719,1.98,793579361,896049,885.6428175
61,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",0,8.586628459,1.98,816137368.3,896049,910.8177882
62,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",39,7.842122251,1.98,794292657.6,896049,886.4388639
63,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",1,7.749950889,1.98,824278710.2,896049,919.9036104
64,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",94,9.913022956,1.98,736691660.4,896049,822.1555522
65,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",6,8.048672138,1.98,836112245.5,896049,933.1099588
66,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",0,8.351561579,1.98,747908913.3,896049,834.674123
67,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",0,8.484647999,1.98,777253163.1,896049,867.4226109
68,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",80,8.311311188,1.98,860856691.4,896049,960.7250177
69,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",0,8.775117145,1.98,833672268.5,896049,930.3869191
70,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",78,9.622941846,1.98,686404708.9,896049,766.0347915
71,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",88,7.69899428,1.98,872538298.2,896049,973.7618124
72,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",93,9.582795458,1.98,759210344.4,896049,847.2866377
73,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",24,7.525536423,1.98,887300851.8,896049,990.2369756
74,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",18,8.376267109,1.98,794456541.9,896049,886.6217605
75,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",0,9.007084731,1.98,706306933.9,896049,788.2458815
76,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",4,8.864950208,1.98,711707641.7,896049,794.2731276
77,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",49,7.809861195,1.98,920408382.2,896049,1027.185324
78,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",2,9.49811164,1.98,777716566.9,896049,867.9397744
79,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",8,8.228797121,1.98,761574373.5,896049,849.9249187
80,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",9,7.89589199,1.98,897729032.2,896049,1001.874933
81,"[[2, 4, 5, 8, 13, 16, 19, 20, 23, 28, 32, 33, 38, 43], [0, 3, 6, 9, 11, 14, 17, 21, 24, 26, 29, 30, 34, 36, 39, 41, 44], [1, 7, 10, 12, 15, 18, 22, 25, 27, 31, 35, 37, 40, 42]]",0,9.756977462,1.98,820364800,896049,915.5356459
